IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%
4008db,rsi,35992,1124,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",1,0,0.0,60.396039603960396,39.603960396039604
4008cf,rcx,48628,11318,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x34(%rsp),%rcx",0,1,0.005292,59.80392156862745,40.19607843137255
40090a,rcx,52179,2132,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",1,0,0.006779,59.22330097087379,40.77669902912621
4008f0,rdx,66323,2009,crash,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",0,1,0.012702,59.61538461538461,40.38461538461539
4008cf,rcx,109073,12761,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x34(%rsp),%rcx",0,1,0.030605,59.04761904761905,40.95238095238095
4008db,rsi,124311,5088,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",1,0,0.036987,59.43396226415094,40.56603773584906
4008f0,rdx,144126,7741,masked,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",1,0,0.045285,59.81308411214953,40.18691588785047
4008c8,rdi,156625,5113,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",0,1,0.05052,60.18518518518518,39.81481481481482
4008ec,r12,166048,10284,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,0.054466,60.55045871559633,39.44954128440367
4008f0,rdx,167413,12498,crash,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",0,1,0.055037,60.0,40.0
4008c8,rdi,169649,14426,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",0,1,0.055974,60.36036036036036,39.63963963963964
4008c8,rdi,185335,13005,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",0,1,0.062543,59.82142857142857,40.17857142857143
4008db,rsi,195888,11584,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",1,0,0.066962,59.29203539823009,40.70796460176991
4008e8,rcx,196000,11650,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,0.067009,59.64912280701754,40.35087719298246
4008db,rsi,208219,3059,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",1,0,0.072126,59.130434782608695,40.869565217391305
4008ec,r12,233445,2871,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,0.082691,59.48275862068966,40.51724137931034
40090a,rcx,241687,4952,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",1,0,0.086142,59.82905982905983,40.17094017094017
4008e5,rax,272438,469,masked,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",1,0,0.09902,60.16949152542373,39.83050847457627
4008cf,rcx,320152,1327,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x34(%rsp),%rcx",0,1,0.119002,59.66386554621849,40.33613445378151
4008db,rsi,323433,87,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",1,0,0.120377,59.166666666666664,40.833333333333336
4008d4,rdx,348148,6113,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",0,1,0.130727,58.67768595041322,41.32231404958678
4008ec,r12,352399,11223,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,0.132507,58.19672131147541,41.80327868852459
4008e5,rax,356819,4517,masked,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",1,0,0.134358,58.53658536585366,41.46341463414634
4008d9,rax,365265,9662,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,0.137895,58.064516129032256,41.935483870967744
4008f0,rdx,376149,11355,masked,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",1,0,0.142453,58.4,41.6
4008f4,rflags,396346,3328,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x24(%rsp)",1,0,0.150912,57.93650793650794,42.06349206349206
4008d4,rdx,521970,11511,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",0,1,0.203521,58.267716535433074,41.732283464566926
4008e5,rax,522325,12754,masked,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",1,0,0.20367,58.59375,41.40625
4008e8,rcx,528387,8831,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,0.206209,58.13953488372093,41.86046511627907
4008f4,rflags,533340,11059,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x24(%rsp)",1,0,0.208283,58.46153846153846,41.53846153846154
4008e8,rcx,551113,11029,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,0.215726,58.778625954198475,41.221374045801525
4008db,rsi,607882,2623,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",1,0,0.2395,58.333333333333336,41.666666666666664
4008c8,rdi,660271,1248,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",0,1,0.26144,58.64661654135338,41.35338345864662
40090a,rcx,675725,3508,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",1,0,0.267912,58.208955223880594,41.791044776119406
4008db,rsi,676456,2978,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",1,0,0.268218,57.77777777777778,42.22222222222222
40090a,rcx,681093,12518,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",0,1,0.27016,57.35294117647059,42.64705882352941
4008e5,rax,685840,1894,crash,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",0,1,0.272148,57.66423357664234,42.33576642335766
4008cf,rcx,764695,6730,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x34(%rsp),%rcx",0,1,0.305171,57.971014492753625,42.028985507246375
4008c8,rdi,768588,9963,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",0,1,0.306802,58.273381294964025,41.726618705035975
4008d4,rdx,774475,6829,masked,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",1,0,0.309267,57.857142857142854,42.142857142857146
4008ec,r12,775272,8267,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,0.309601,57.4468085106383,42.5531914893617
4008ec,r12,782796,8210,crash,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",0,1,0.312752,57.74647887323944,42.25352112676056
4008db,rsi,796301,12289,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",1,0,0.318407,58.04195804195804,41.95804195804196
4008f0,rdx,845893,11568,masked,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",1,0,0.339176,58.333333333333336,41.666666666666664
4008d4,rdx,850925,196,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",0,1,0.341283,57.93103448275862,42.06896551724138
4008f0,rdx,859698,6762,crash,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",0,1,0.344957,57.534246575342465,42.465753424657535
4008ec,r12,876065,1090,crash,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",0,1,0.351812,57.142857142857146,42.857142857142854
4008d9,rax,884762,9749,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,0.355454,57.432432432432435,42.567567567567565
4008f4,rflags,893414,6348,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x24(%rsp)",1,0,0.359077,57.718120805369125,42.281879194630875
4008d4,rdx,925241,527,masked,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",1,0,0.372406,57.333333333333336,42.666666666666664
4008d9,rax,946263,8058,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,0.38121,57.615894039735096,42.384105960264904
4008db,rsi,946451,2342,crash,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",0,1,0.381288,57.23684210526316,42.76315789473684
4008e5,rax,955681,14480,masked,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",1,0,0.385154,56.86274509803921,43.13725490196079
4008cf,rcx,967755,6640,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x34(%rsp),%rcx",0,1,0.39021,57.142857142857146,42.857142857142854
4008d9,rax,976062,5559,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,0.393689,56.774193548387096,43.225806451612904
4008e5,rax,1002068,11754,crash,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",0,1,0.40458,57.05128205128205,42.94871794871795
4008c8,rdi,1006848,2063,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",0,1,0.406582,57.32484076433121,42.67515923566879
4008f0,rdx,1016954,3800,crash,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",0,1,0.410814,57.59493670886076,42.40506329113924
4008e8,rcx,1020329,5394,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,0.412227,57.861635220125784,42.138364779874216
4008ec,r12,1021848,9320,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,0.412864,58.125,41.875
4008c8,rdi,1050144,2690,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",0,1,0.424714,57.7639751552795,42.2360248447205
4008f4,rflags,1054443,5733,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x24(%rsp)",1,0,0.426514,57.407407407407405,42.592592592592595
4008c8,rdi,1059626,2930,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",0,1,0.428685,57.668711656441715,42.331288343558285
40090a,rcx,1063673,11529,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",1,0,0.430379,57.31707317073171,42.68292682926829
4008e8,rcx,1071369,7380,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,0.433602,56.96969696969697,43.03030303030303
4008e8,rcx,1079179,1707,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,0.436873,57.2289156626506,42.7710843373494
4008d9,rax,1080639,12419,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,0.437485,56.88622754491018,43.11377245508982
40090a,rcx,1086333,8926,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",1,0,0.439869,56.54761904761905,43.45238095238095
4008d4,rdx,1126629,8084,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",0,1,0.456745,56.80473372781065,43.19526627218935
4008e8,rcx,1136841,3055,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",0,1,0.461021,57.05882352941177,42.94117647058823
4008e5,rax,1184382,4422,masked,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",1,0,0.480931,57.30994152046784,42.69005847953216
4008ec,r12,1214480,5193,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,0.493535,57.55813953488372,42.44186046511628
4008d4,rdx,1234000,8367,masked,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",1,0,0.50171,57.225433526011564,42.774566473988436
4008c8,rdi,1234229,7023,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",0,1,0.501806,56.89655172413793,43.10344827586207
4008ec,r12,1294274,10712,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,0.526952,57.142857142857146,42.857142857142854
4008f0,rdx,1304109,10496,crash,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",0,1,0.531071,57.38636363636363,42.61363636363637
4008cf,rcx,1333824,9052,masked,<_Z8BFSGraphiPPc>,lea,"lea, 0x34(%rsp),%rcx",1,0,0.543515,57.06214689265537,42.93785310734463
4008db,rsi,1340966,9518,crash,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",0,1,0.546506,56.741573033707866,43.258426966292134
4008e8,rcx,1389665,11197,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,0.566901,56.98324022346369,43.01675977653631
4008ec,r12,1408520,13133,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,0.574797,56.666666666666664,43.333333333333336
4008f0,rdx,1412470,2488,masked,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",1,0,0.576451,56.9060773480663,43.0939226519337
4008e5,rax,1431310,9301,crash,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",0,1,0.584341,57.142857142857146,42.857142857142854
4008e8,rcx,1437592,5012,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,0.586972,57.377049180327866,42.622950819672134
40090a,rcx,1444680,3479,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",1,0,0.58994,57.06521739130435,42.93478260869565
4008d4,rdx,1446245,2729,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",0,1,0.590596,57.2972972972973,42.7027027027027
4008e8,rcx,1474211,5958,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,0.602307,56.98924731182796,43.01075268817204
4008e5,rax,1478544,4107,masked,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",1,0,0.604122,56.68449197860963,43.31550802139037
4008e5,rax,1485958,8574,crash,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",0,1,0.607227,56.91489361702128,43.08510638297872
4008ec,r12,1491460,7709,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,0.609531,57.142857142857146,42.857142857142854
4008f4,rflags,1492683,13581,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x24(%rsp)",1,0,0.610043,56.8421052631579,43.1578947368421
4008ec,r12,1506167,5239,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,0.61569,56.544502617801044,43.455497382198956
4008d9,rax,1552561,9029,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,0.635119,56.25,43.75
4008db,rsi,1574694,4387,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",1,0,0.644388,55.95854922279793,44.04145077720207
40090a,rcx,1585634,12078,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",1,0,0.64897,56.18556701030928,43.81443298969072
4008d4,rdx,1587584,7784,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",0,1,0.649786,55.8974358974359,44.1025641025641
4008f0,rdx,1613814,4003,crash,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",0,1,0.660771,56.12244897959184,43.87755102040816
4008cf,rcx,1626325,11571,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x34(%rsp),%rcx",0,1,0.666011,56.34517766497462,43.65482233502538
4008f0,rdx,1639334,653,crash,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",0,1,0.671459,56.56565656565657,43.43434343434343
4008db,rsi,1654576,14199,crash,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",0,1,0.677842,56.78391959798995,43.21608040201005
40090a,rcx,1685844,13945,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",1,0,0.690936,57.0,43.0
4008ec,r12,1697424,8895,crash,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",0,1,0.695786,57.21393034825871,42.78606965174129
4008f0,rdx,1720459,5522,crash,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",0,1,0.705433,56.71641791044776,43.28358208955224
4008e5,rax,1726088,11414,crash,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",0,1,0.70779,57.21393034825871,42.78606965174129
4008f4,rflags,1743538,8503,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x24(%rsp)",1,0,0.715098,57.21393034825871,42.78606965174129
4008c8,rdi,1763923,14642,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",0,1,0.723635,57.21393034825871,42.78606965174129
4008e5,rax,1767679,6297,masked,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",1,0,0.725208,57.21393034825871,42.78606965174129
4008e8,rcx,1840533,4101,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,0.755718,56.71641791044776,43.28358208955224
4008e5,rax,1844041,11404,masked,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",1,0,0.757187,56.71641791044776,43.28358208955224
4008ec,r12,1847640,3406,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,0.758695,57.21393034825871,42.78606965174129
4008db,rsi,1857229,5893,crash,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",0,1,0.76271,56.71641791044776,43.28358208955224
4008d9,rax,1870120,2597,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,0.768109,57.21393034825871,42.78606965174129
4008e5,rax,1876755,1727,crash,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",0,1,0.770888,57.21393034825871,42.78606965174129
4008c8,rdi,1885726,5053,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",0,1,0.774644,57.21393034825871,42.78606965174129
4008f4,rflags,1886560,5050,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x24(%rsp)",1,0,0.774994,56.71641791044776,43.28358208955224
4008c8,rdi,1899993,1061,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",0,1,0.780619,56.71641791044776,43.28358208955224
4008db,rsi,1910326,13397,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",1,0,0.784947,56.71641791044776,43.28358208955224
4008f4,rflags,1928470,11432,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x24(%rsp)",1,0,0.792545,56.71641791044776,43.28358208955224
4008f4,rflags,1931968,7128,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x24(%rsp)",1,0,0.79401,56.21890547263681,43.78109452736319
4008e5,rax,1976129,6134,crash,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",0,1,0.812504,56.21890547263681,43.78109452736319
40090a,rcx,1982547,11464,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",0,1,0.815192,56.71641791044776,43.28358208955224
4008ec,r12,1993984,11664,crash,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",0,1,0.819981,56.71641791044776,43.28358208955224
4008c8,rdi,2061935,11085,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",0,1,0.848438,56.71641791044776,43.28358208955224
4008d9,rax,2074940,511,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,0.853885,56.71641791044776,43.28358208955224
4008ec,r12,2088595,5010,crash,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",0,1,0.859603,56.21890547263681,43.78109452736319
4008f0,rdx,2091049,14427,masked,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",1,0,0.860631,55.72139303482587,44.27860696517413
4008ec,r12,2098792,8164,crash,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",0,1,0.863874,55.223880597014926,44.776119402985074
4008d4,rdx,2103594,855,masked,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",1,0,0.865885,54.72636815920398,45.27363184079602
4008e5,rax,2113398,11764,masked,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",1,0,0.869991,54.72636815920398,45.27363184079602
4008ec,r12,2147005,7773,crash,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",0,1,0.884065,54.72636815920398,45.27363184079602
4008d9,rax,2148684,10133,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,0.884768,54.22885572139303,45.77114427860697
4008db,rsi,2178759,8625,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",1,0,0.897363,53.73134328358209,46.26865671641791
4008e5,rax,2187604,5983,crash,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",0,1,0.901067,53.73134328358209,46.26865671641791
4008d9,rax,2212473,12896,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,0.911482,53.73134328358209,46.26865671641791
4008d4,rdx,2225452,5269,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",0,1,0.916917,54.22885572139303,45.77114427860697
4008cf,rcx,2294938,1425,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x34(%rsp),%rcx",0,1,0.946017,54.22885572139303,45.77114427860697
4008cf,rcx,2322779,14767,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x34(%rsp),%rcx",0,1,0.957677,53.73134328358209,46.26865671641791
4008d9,rax,2324783,2675,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,0.958516,54.22885572139303,45.77114427860697
40090a,rcx,2325846,1967,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",1,0,0.958961,54.22885572139303,45.77114427860697
40090a,rcx,2326132,888,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",1,0,0.959081,54.22885572139303,45.77114427860697
4008e8,rcx,2370447,5707,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",0,1,0.977639,54.22885572139303,45.77114427860697
4008f0,rdx,2386432,4559,crash,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",0,1,0.984334,53.73134328358209,46.26865671641791
4008d4,rdx,2389407,10399,masked,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",1,0,0.985579,53.73134328358209,46.26865671641791
4008d9,rax,2398648,10136,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,0.989449,53.73134328358209,46.26865671641791
40090a,rcx,2407961,1143,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",1,0,0.99335,53.73134328358209,46.26865671641791
40090a,rcx,2415441,7976,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",0,1,0.996482,53.73134328358209,46.26865671641791
4008d4,rdx,2428655,6593,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",0,1,1.002016,53.73134328358209,46.26865671641791
4008f0,rdx,2431576,683,crash,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",0,1,1.003239,53.73134328358209,46.26865671641791
4008d9,rax,2433276,14921,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,1.003951,53.73134328358209,46.26865671641791
4008e8,rcx,2438262,9392,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,1.006039,53.233830845771145,46.766169154228855
4008db,rsi,2459193,12390,crash,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",0,1,1.014805,52.7363184079602,47.2636815920398
4008f4,rflags,2493529,11246,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x24(%rsp)",1,0,1.029184,52.23880597014925,47.76119402985075
4008d4,rdx,2547356,4429,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",0,1,1.051726,52.23880597014925,47.76119402985075
4008ec,r12,2561419,3259,crash,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",0,1,1.057616,52.7363184079602,47.2636815920398
4008d4,rdx,2563724,7919,masked,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",1,0,1.058581,52.7363184079602,47.2636815920398
4008d4,rdx,2571105,4849,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",0,1,1.061672,52.7363184079602,47.2636815920398
4008f4,rflags,2592056,9736,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x24(%rsp)",1,0,1.070446,52.23880597014925,47.76119402985075
4008e8,rcx,2601964,4436,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,1.074596,52.23880597014925,47.76119402985075
4008e8,rcx,2602261,5831,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,1.07472,52.7363184079602,47.2636815920398
4008f0,rdx,2608742,171,masked,<_Z8BFSGraphiPPc>,lea,"lea, (%r15,%rax,8),%rdx",1,0,1.077434,52.7363184079602,47.2636815920398
4008f4,rflags,2639367,10357,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x24(%rsp)",1,0,1.090259,52.23880597014925,47.76119402985075
4008d4,rdx,2645212,1681,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",0,1,1.092707,51.74129353233831,48.25870646766169
4008db,rsi,2649889,10131,crash,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",0,1,1.094666,52.23880597014925,47.76119402985075
40090a,rcx,2650181,7343,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",1,0,1.094788,52.23880597014925,47.76119402985075
40090a,rcx,2654240,1276,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x34(%rsp),%ecx",0,1,1.096488,52.23880597014925,47.76119402985075
4008cf,rcx,2663856,13412,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x34(%rsp),%rcx",0,1,1.100515,51.74129353233831,48.25870646766169
4008f4,rflags,2667747,9619,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x24(%rsp)",1,0,1.102145,51.243781094527364,48.756218905472636
4008d4,rdx,2704480,7187,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",0,1,1.117528,50.74626865671642,49.25373134328358
4008cf,rcx,2720561,5441,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x34(%rsp),%rcx",0,1,1.124262,50.24875621890547,49.75124378109453
4008e5,rax,2738352,2911,masked,<_Z8BFSGraphiPPc>,mov,"mov, %r12d,%eax",1,0,1.131713,50.24875621890547,49.75124378109453
4008db,rsi,2739440,2303,masked,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca0,%esi",1,0,1.132169,50.24875621890547,49.75124378109453
4008e8,rcx,2749661,1487,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x30(%rsp),%ecx",1,0,1.136449,50.24875621890547,49.75124378109453
4008c8,rdi,2754099,13451,masked,<_Z8BFSGraphiPPc>,mov,"mov, 0x2017b1(%rip),%rdi",1,0,1.138308,49.75124378109453,50.24875621890547
4008cf,rcx,2755211,13503,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x34(%rsp),%rcx",0,1,1.138773,49.25373134328358,50.74626865671642
4008d4,rdx,2760833,14145,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x30(%rsp),%rdx",0,1,1.141128,49.25373134328358,50.74626865671642
