IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%
49162b,rbp,1428,8575,crash,,,,0,1,0.0,34.65346534653465,65.34653465346534
411400,xmm0,1975,3886,masked,,,,1,0,0.004171,34.31372549019608,65.68627450980392
461e90,r14,2030,1353,crash,,,,0,1,0.00459,33.980582524271846,66.01941747572816
493e2d,r8,2524,14355,crash,,,,0,1,0.008357,34.61538461538461,65.38461538461539
484f33,rdx,3685,14750,crash,,,,0,1,0.017209,34.285714285714285,65.71428571428571
49260c,rflags,3742,8355,crash,,,,0,1,0.017644,34.905660377358494,65.09433962264151
47229b,rax,4906,12668,crash,,,,0,1,0.026519,34.57943925233645,65.42056074766356
48017a,rcx,5622,7755,crash,,,,0,1,0.031978,34.25925925925926,65.74074074074075
4801a6,rsp,5715,1950,masked,,,,1,0,0.032687,34.862385321100916,65.13761467889908
46fbb0,rflags,6770,12635,crash,,,,0,1,0.040731,35.45454545454545,64.54545454545455
455ca2,rsp,7318,7412,masked,,,,1,0,0.04491,35.13513513513514,64.86486486486487
484f20,r8,8052,2243,masked,,,,1,0,0.050506,34.82142857142857,65.17857142857143
48019a,rsi,8110,3653,masked,,,,1,0,0.050949,34.51327433628319,65.48672566371681
46fce0,r8,8140,8684,masked,,,,1,0,0.051177,34.21052631578947,65.78947368421052
456390,rflags,9217,8904,masked,,,,1,0,0.059389,33.91304347826087,66.08695652173913
461848,rsi,9257,11745,masked,,,,1,0,0.059694,34.48275862068966,65.51724137931035
4801a1,rsp,10589,7090,crash,,,,0,1,0.06985,34.18803418803419,65.8119658119658
426dfd,rsp,10711,6459,masked,,,,1,0,0.070781,34.74576271186441,65.2542372881356
455c88,rsp,11033,6198,crash,,,,0,1,0.073236,34.45378151260504,65.54621848739495
4115df,rcx,11536,7895,crash,,,,0,1,0.077071,34.166666666666664,65.83333333333333
461f41,r10,13014,1003,masked,,,,1,0,0.088341,34.710743801652896,65.2892561983471
427192,rflags,13534,6314,crash,,,,0,1,0.092305,34.42622950819672,65.57377049180327
461f41,xmm1,13780,7888,crash,,,,0,1,0.094181,34.959349593495936,65.04065040650407
47e79f,rsp,14261,8132,crash,,,,0,1,0.097849,34.67741935483871,65.3225806451613
42821e,rsi,14437,10127,masked,,,,1,0,0.099191,35.2,64.8
4115d6,rdx,14963,731,crash,,,,0,1,0.103201,34.92063492063492,65.07936507936508
461e90,r11,15023,6897,crash,,,,0,1,0.103659,35.43307086614173,64.56692913385827
470120,rax,15516,12919,masked,,,,1,0,0.107418,35.15625,64.84375
492491,rsi,15723,1769,crash,,,,0,1,0.108996,35.65891472868217,64.34108527131782
485842,rdx,16378,6553,crash,,,,0,1,0.11399,35.38461538461539,64.61538461538461
461855,rflags,16562,9970,crash,,,,0,1,0.115393,35.11450381679389,64.8854961832061
4824fb,rsp,17628,7600,crash,,,,0,1,0.123521,34.84848484848485,65.15151515151516
470254,rsp,17813,6878,crash,,,,0,1,0.124932,34.58646616541353,65.41353383458646
403cd7,rflags,18007,1109,masked,,,,1,0,0.126411,35.07462686567164,64.92537313432835
47ff80,rax,18420,412,crash,,,,0,1,0.12956,34.81481481481482,65.18518518518519
480c40,xmm0,18420,412,crash,,,,0,1,0.12956,34.55882352941177,65.44117647058823
48036e,rdx,18420,412,masked,,,,1,0,0.12956,34.306569343065696,65.69343065693431
48036e,rdx,18420,412,crash,,,,0,1,0.12956,34.05797101449275,65.94202898550725
424da2,xmm0,19105,1286,masked,,,,1,0,0.134783,33.81294964028777,66.18705035971223
4269b0,r10,19340,10655,masked,,,,1,0,0.136575,33.57142857142857,66.42857142857143
4856df,rdi,19583,7297,crash,,,,0,1,0.138428,33.333333333333336,66.66666666666667
47ff80,rflags,20096,258,crash,,,,0,1,0.142339,33.098591549295776,66.90140845070422
461f4e,r8,20179,2282,masked,,,,1,0,0.142972,32.86713286713287,67.13286713286713
4857ee,rax,20460,11110,crash,,,,0,1,0.145114,32.638888888888886,67.36111111111111
4115fc,rsi,20919,7947,crash,,,,0,1,0.148614,32.41379310344828,67.58620689655173
4269b0,rax,21181,13639,crash,,,,0,1,0.150612,32.19178082191781,67.8082191780822
4702ec,rax,22132,11693,crash,,,,0,1,0.157863,31.972789115646258,68.02721088435374
4801a6,rflags,22476,4142,crash,,,,0,1,0.160486,31.756756756756758,68.24324324324324
461f38,xmm0,22560,5558,crash,,,,0,1,0.161126,32.214765100671144,67.78523489932886
403360,rax,24669,6571,crash,,,,0,1,0.177207,32.0,68.0
411530,rsp,25202,7010,crash,,,,0,1,0.181271,32.450331125827816,67.54966887417218
485801,rdx,25815,2240,masked,,,,1,0,0.185945,32.89473684210526,67.10526315789474
47ff80,rdx,26320,14144,crash,,,,0,1,0.189796,33.333333333333336,66.66666666666667
461fa4,xmm2,27439,8065,crash,,,,0,1,0.198328,33.116883116883116,66.88311688311688
411a04,rsp,27688,10904,crash,,,,0,1,0.200226,32.903225806451616,67.09677419354838
461e90,r12,28662,6453,crash,,,,0,1,0.207653,32.69230769230769,67.3076923076923
461f4e,rax,28878,3871,crash,,,,0,1,0.2093,33.12101910828026,66.87898089171975
485871,rsp,29121,11748,masked,,,,1,0,0.211153,33.54430379746835,66.45569620253164
461f12,xmm0,30666,3790,crash,,,,0,1,0.222933,33.333333333333336,66.66666666666667
485bed,rflags,31022,6467,crash,,,,0,1,0.225647,33.125,66.875
457724,xmm0,31293,12297,masked,,,,1,0,0.227714,32.91925465838509,67.0807453416149
46fced,rsp,32484,13892,masked,,,,1,0,0.236795,33.333333333333336,66.66666666666667
457275,xmm0,33646,10434,masked,,,,1,0,0.245655,33.74233128834356,66.25766871165644
47e3d7,xmm1,34428,6955,crash,,,,0,1,0.251617,33.53658536585366,66.46341463414635
4115df,rax,36847,3822,crash,,,,0,1,0.270061,33.93939393939394,66.06060606060606
461f38,rsp,37164,702,crash,,,,0,1,0.272479,33.734939759036145,66.26506024096386
46fd10,rflags,37164,9866,crash,,,,0,1,0.272479,33.532934131736525,66.46706586826348
411838,rsi,37252,12427,crash,,,,0,1,0.27315,33.92857142857143,66.07142857142857
461f1b,rflags,37910,3528,masked,,,,1,0,0.278167,33.72781065088758,66.27218934911242
470244,rdx,38131,3229,crash,,,,0,1,0.279852,33.529411764705884,66.47058823529412
461f3d,r8,39558,3019,crash,,,,0,1,0.290732,33.91812865497076,66.08187134502924
484d30,rsp,39602,11591,crash,,,,0,1,0.291068,34.30232558139535,65.69767441860465
48118b,rflags,39691,1685,crash,,,,0,1,0.291746,34.104046242774565,65.89595375722543
47f0c9,xmm1,41141,2961,masked,,,,1,0,0.302802,33.9080459770115,66.0919540229885
48165e,rflags,41535,12666,crash,,,,0,1,0.305806,33.714285714285715,65.71428571428571
481166,rcx,41747,11441,masked,,,,1,0,0.307423,34.09090909090909,65.3409090909091
49260c,r8,42143,10031,crash,,,,0,1,0.310442,34.463276836158194,64.97175141242938
4251b5,r8,43044,6938,crash,,,,0,1,0.317312,34.831460674157306,64.6067415730337
461f4e,rsp,43555,5010,masked,,,,1,0,0.321208,35.19553072625698,64.24581005586592
46fd20,rax,44465,4212,masked,,,,1,0,0.328147,35.55555555555556,63.888888888888886
461f3d,rdx,44607,6661,crash,,,,0,1,0.32923,35.35911602209945,64.08839779005525
456b1e,r14,44725,10987,crash,,,,0,1,0.330129,35.16483516483517,63.73626373626374
455bd9,rsp,45060,11611,crash,,,,0,1,0.332684,35.51912568306011,63.387978142076506
4924e0,rcx,45299,4704,crash,,,,0,1,0.334506,35.869565217391305,63.04347826086956
4264d9,rdx,46047,3620,crash,,,,0,1,0.340209,36.21621621621622,62.7027027027027
461fa0,rdx,46598,7409,crash,,,,0,1,0.344411,36.02150537634409,62.903225806451616
461f38,rflags,46657,4618,masked,,,,1,0,0.34486,35.82887700534759,63.101604278074866
480376,rbx,47854,9723,crash,,,,0,1,0.353987,36.170212765957444,62.765957446808514
4857f8,rsi,48153,4664,crash,,,,0,1,0.356267,35.97883597883598,62.43386243386244
485888,rflags,48153,6291,masked,,,,1,0,0.356267,35.78947368421053,62.63157894736842
47e2a2,rax,48485,11391,masked,,,,1,0,0.358798,35.602094240837694,62.82722513089005
4702a2,None,49249,3962,crash,,,,0,1,0.364624,35.416666666666664,63.020833333333336
482565,rax,50664,3181,crash,,,,0,1,0.375413,35.233160621761655,63.21243523316062
424d2b,rsp,50999,7448,masked,,,,1,0,0.377967,35.56701030927835,62.88659793814433
426deb,rsp,50999,7448,masked,,,,1,0,0.377967,35.38461538461539,63.07692307692308
4702fb,rax,51520,3847,masked,,,,1,0,0.38194,35.204081632653065,63.265306122448976
470314,rax,51950,807,crash,,,,0,1,0.385218,35.025380710659896,63.45177664974619
47e779,rax,52285,7955,crash,,,,0,1,0.387773,34.84848484848485,63.63636363636363
411a16,rsi,52379,9819,crash,,,,0,1,0.388489,34.67336683417086,63.81909547738694
46fced,rsi,52829,5404,masked,,,,1,0,0.39192,34.5,64.0
461fa4,rflags,53316,1017,masked,,,,1,0,0.395634,34.82587064676617,63.681592039801
461f3d,rflags,53501,3816,crash,,,,0,1,0.397044,34.82587064676617,63.681592039801
424d09,rcx,53896,13649,crash,,,,0,1,0.400056,34.32835820895522,64.17910447761194
461f5c,rsp,54337,276,masked,,,,1,0,0.403419,34.82587064676617,63.681592039801
424b80,rsp,54559,8135,crash,,,,0,1,0.405111,34.82587064676617,63.681592039801
4702ec,xmm0,55601,4714,masked,,,,1,0,0.413056,35.32338308457712,63.18407960199005
424d1e,rdx,55636,1776,crash,,,,0,1,0.413323,35.32338308457712,63.18407960199005
456019,rsp,55867,3841,crash,,,,0,1,0.415084,35.32338308457712,63.18407960199005
4702a2,rdx,56273,14406,masked,,,,1,0,0.41818,35.32338308457712,63.18407960199005
492569,xmm0,56899,5134,masked,,,,1,0,0.422953,34.82587064676617,63.681592039801
461f45,rcx,56950,13958,crash,,,,0,1,0.423342,34.82587064676617,63.681592039801
456010,rcx,57205,4505,crash,,,,0,1,0.425286,34.32835820895522,64.17910447761194
492571,rcx,58117,1750,crash,,,,0,1,0.43224,33.830845771144276,64.67661691542288
484eb0,rdi,58272,11003,crash,,,,0,1,0.433422,33.333333333333336,65.17412935323384
4801a1,rsp,59114,10869,crash,,,,0,1,0.439842,33.333333333333336,65.17412935323384
42521c,rdx,59541,12352,masked,,,,1,0,0.443098,32.83582089552239,65.67164179104478
424d00,xmm1,59705,6835,crash,,,,0,1,0.444348,32.33830845771144,66.16915422885572
426db0,xmm1,60480,2033,masked,,,,1,0,0.450257,32.83582089552239,65.67164179104478
4701ed,rflags,60568,10603,crash,,,,0,1,0.450928,32.33830845771144,66.16915422885572
47e1af,rsp,61995,9823,crash,,,,0,1,0.461809,32.83582089552239,65.67164179104478
461f45,r14,62147,12284,masked,,,,1,0,0.462968,32.83582089552239,65.67164179104478
4115c0,rsp,63011,6199,crash,,,,0,1,0.469556,32.33830845771144,66.16915422885572
482510,rflags,63392,12939,masked,,,,1,0,0.472461,32.83582089552239,65.67164179104478
461814,rdi,63525,2222,crash,,,,0,1,0.473475,32.83582089552239,65.67164179104478
426bf6,xmm0,64659,3329,masked,,,,1,0,0.482121,32.83582089552239,65.67164179104478
461f41,rsp,65241,6159,crash,,,,0,1,0.486559,32.33830845771144,66.16915422885572
4038be,rax,65938,12822,masked,,,,1,0,0.491873,32.33830845771144,66.16915422885572
47026c,rflags,66114,4550,crash,,,,0,1,0.493215,32.83582089552239,65.67164179104478
47ff80,r10,66906,8462,masked,,,,1,0,0.499254,32.33830845771144,66.16915422885572
457720,rdi,67133,9858,crash,,,,0,1,0.500985,32.33830845771144,66.16915422885572
480376,rax,67336,12084,crash,,,,0,1,0.502533,32.83582089552239,65.67164179104478
485871,rflags,67781,7747,crash,,,,0,1,0.505926,33.333333333333336,65.17412935323384
425249,rsp,67816,8838,crash,,,,0,1,0.506193,33.830845771144276,64.67661691542288
461f4e,rflags,68158,12618,masked,,,,1,0,0.5088,34.32835820895522,64.17910447761194
428233,rdx,68499,11413,crash,,,,0,1,0.5114,33.830845771144276,64.67661691542288
492618,xmm1,68887,9248,crash,,,,0,1,0.514359,33.830845771144276,64.67661691542288
457287,rdx,69028,4098,crash,,,,0,1,0.515434,33.830845771144276,64.67661691542288
484eb0,rsp,69917,8811,crash,,,,0,1,0.522212,33.830845771144276,64.67661691542288
461530,rsp,69964,8103,crash,,,,0,1,0.522571,33.830845771144276,64.67661691542288
42822f,rflags,70109,2802,crash,,,,0,1,0.523676,33.830845771144276,64.67661691542288
47e3ca,rdx,70212,9674,crash,,,,0,1,0.524462,33.333333333333336,65.17412935323384
4801a1,rdx,72438,896,crash,,,,0,1,0.541434,33.830845771144276,64.67661691542288
426def,rflags,72828,7339,crash,,,,0,1,0.544408,34.32835820895522,64.17910447761194
457275,xmm2,73533,4573,crash,,,,0,1,0.549784,34.32835820895522,64.17910447761194
4702e9,rax,73695,3106,crash,,,,0,1,0.551019,34.82587064676617,63.681592039801
404a78,rflags,74242,5425,crash,,,,0,1,0.555189,35.32338308457712,63.18407960199005
461e90,rdx,74642,9699,crash,,,,0,1,0.558239,35.32338308457712,63.18407960199005
46fcf5,rax,76164,12114,crash,,,,0,1,0.569844,35.32338308457712,63.18407960199005
41184c,rcx,77931,6231,masked,,,,1,0,0.583317,35.82089552238806,62.6865671641791
461e90,r9,78244,12706,crash,,,,0,1,0.585704,36.318407960199,62.18905472636816
461f4e,xmm1,81127,8848,masked,,,,1,0,0.607686,36.318407960199,62.18905472636816
4251b5,xmm1,81553,9286,masked,,,,1,0,0.610934,36.318407960199,62.18905472636816
47ff80,rflags,83326,5147,masked,,,,1,0,0.624453,35.82089552238806,62.6865671641791
47e4f0,rdi,83556,864,crash,,,,0,1,0.626207,36.318407960199,62.18905472636816
470120,rbx,84342,13180,crash,,,,0,1,0.6322,36.81592039800995,61.691542288557216
46fbb0,rbx,85655,14800,crash,,,,0,1,0.642211,37.3134328358209,61.19402985074627
424d1e,rflags,86307,14503,masked,,,,1,0,0.647182,37.3134328358209,61.19402985074627
485865,rcx,87080,3948,masked,,,,1,0,0.653076,37.81094527363184,60.69651741293532
457724,rbx,88043,10873,crash,,,,0,1,0.660419,37.3134328358209,61.19402985074627
4572bb,rflags,88077,13203,crash,,,,0,1,0.660678,37.3134328358209,61.19402985074627
4703d4,rflags,88156,10916,crash,,,,0,1,0.66128,37.3134328358209,61.19402985074627
4572bf,r9,88707,11558,masked,,,,1,0,0.665482,36.81592039800995,61.691542288557216
457724,rax,89318,742,masked,,,,1,0,0.67014,36.318407960199,62.18905472636816
455a1f,rdi,89895,12203,crash,,,,0,1,0.67454,35.82089552238806,62.6865671641791
426e59,rax,90058,4849,masked,,,,1,0,0.675783,36.318407960199,62.18905472636816
461e90,xmm0,90244,11036,crash,,,,0,1,0.677201,36.81592039800995,61.691542288557216
4251ce,rflags,90396,8351,crash,,,,0,1,0.67836,36.81592039800995,61.691542288557216
457275,xmm0,90559,1314,masked,,,,1,0,0.679603,37.3134328358209,61.19402985074627
426de2,rsp,91028,11223,crash,,,,0,1,0.683179,37.81094527363184,60.69651741293532
428222,r13,92209,7949,crash,,,,0,1,0.692184,37.81094527363184,60.69651741293532
48019e,rflags,92319,2002,masked,,,,1,0,0.693022,38.308457711442784,60.19900497512438
461f48,rdx,92473,2599,masked,,,,1,0,0.694197,38.308457711442784,60.19900497512438
4044e2,rsp,93203,8234,crash,,,,0,1,0.699763,38.308457711442784,60.19900497512438
461f3d,xmm0,94063,11988,crash,,,,0,1,0.70632,38.308457711442784,60.19900497512438
492544,rdx,94091,6219,sdc,,,,0,0,0.706533,37.81094527363184,60.69651741293532
461f54,r10,94683,749,masked,,,,1,0,0.711047,37.81094527363184,60.69651741293532
461e90,rsp,95028,7386,masked,,,,1,0,0.713678,37.3134328358209,61.19402985074627
46fd1c,r8,95721,4499,masked,,,,1,0,0.718962,37.3134328358209,61.19402985074627
4702d6,rax,95939,14445,masked,,,,1,0,0.720624,37.81094527363184,60.69651741293532
4810c0,xmm0,96272,2169,masked,,,,1,0,0.723163,37.3134328358209,61.19402985074627
457720,rsi,96684,9935,crash,,,,0,1,0.726304,37.3134328358209,61.19402985074627
485869,rsp,96967,10393,sdc,,,,0,0,0.728462,37.3134328358209,61.19402985074627
48036e,rflags,97024,12453,masked,,,,1,0,0.728897,37.81094527363184,60.69651741293532
470291,rdx,97328,4021,masked,,,,1,0,0.731215,38.308457711442784,60.19900497512438
461e90,rsp,97940,11336,masked,,,,1,0,0.735881,38.308457711442784,60.19900497512438
47027d,rax,97944,9995,crash,,,,0,1,0.735912,38.308457711442784,60.19900497512438
426db4,rax,98645,6743,crash,,,,0,1,0.741257,38.308457711442784,60.19900497512438
4572bb,xmm0,99100,12839,masked,,,,1,0,0.744726,37.81094527363184,60.69651741293532
461f48,rflags,100179,13931,sdc,,,,0,0,0.752953,38.308457711442784,60.19900497512438
47026c,rsp,100742,11688,crash,,,,0,1,0.757246,38.80597014925373,59.701492537313435
455c9e,rsi,102476,7859,crash,,,,0,1,0.770467,38.308457711442784,59.701492537313435
47e7de,rsp,102635,12132,crash,,,,0,1,0.771679,38.308457711442784,59.701492537313435
47bea1,rflags,102984,13109,crash,,,,0,1,0.77434,38.308457711442784,59.701492537313435
411a12,rdx,103068,8151,masked,,,,1,0,0.774981,38.308457711442784,59.701492537313435
4044c2,rbx,103347,8657,crash,,,,0,1,0.777108,38.308457711442784,59.701492537313435
455c8e,r8,103371,9820,crash,,,,0,1,0.777291,37.81094527363184,60.19900497512438
461e90,rflags,103373,6068,crash,,,,0,1,0.777306,37.3134328358209,60.69651741293532
461f45,rdx,104289,3362,crash,,,,0,1,0.784291,37.3134328358209,60.69651741293532
404c04,rbx,104328,13451,crash,,,,0,1,0.784588,37.81094527363184,60.19900497512438
461e90,rflags,105562,13711,crash,,,,0,1,0.793997,37.81094527363184,60.19900497512438
428222,rsi,106445,6313,masked,,,,1,0,0.80073,37.3134328358209,60.69651741293532
4924f9,rflags,106462,7921,crash,,,,0,1,0.800859,36.81592039800995,61.19402985074627
461e90,rsp,106807,12646,crash,,,,0,1,0.80349,37.3134328358209,60.69651741293532
4251f8,xmm0,106926,2840,masked,,,,1,0,0.804397,37.81094527363184,60.19900497512438
461fa0,rsp,107125,9942,crash,,,,0,1,0.805915,37.3134328358209,60.69651741293532
461f41,rflags,107899,4538,masked,,,,1,0,0.811816,37.81094527363184,60.19900497512438
46fbb0,r8,109074,11048,crash,,,,0,1,0.820775,37.81094527363184,60.19900497512438
485bed,rsi,110435,9438,crash,,,,0,1,0.831153,37.81094527363184,60.19900497512438
4702e9,rsp,111781,8186,crash,,,,0,1,0.841415,38.308457711442784,59.701492537313435
411a12,rcx,113014,8319,crash,,,,0,1,0.850817,38.308457711442784,59.701492537313435
485bed,rflags,113340,10014,crash,,,,0,1,0.853302,37.81094527363184,60.19900497512438
470259,rax,113562,4190,crash,,,,0,1,0.854995,38.308457711442784,59.701492537313435
484f28,rsp,113867,14214,crash,,,,0,1,0.857321,38.308457711442784,59.20398009950249
426d8d,rflags,113986,10497,crash,,,,0,1,0.858228,38.308457711442784,59.20398009950249
46185c,rflags,114058,1982,masked,,,,1,0,0.858777,38.308457711442784,58.70646766169154
46fbb0,rax,114114,8798,crash,,,,0,1,0.859204,38.80597014925373,58.208955223880594
41185a,xmm0,114322,11019,crash,,,,0,1,0.86079,38.80597014925373,58.208955223880594
426a58,rax,114474,13393,masked,,,,1,0,0.861949,38.80597014925373,58.208955223880594
461e90,rsp,114861,342,crash,,,,0,1,0.8649,38.308457711442784,58.70646766169154
411a16,rflags,118149,10229,masked,,,,1,0,0.88997,38.80597014925373,58.208955223880594
49261c,xmm1,118474,762,crash,,,,0,1,0.892448,38.80597014925373,58.208955223880594
484eb0,rbx,119103,14023,crash,,,,0,1,0.897244,38.308457711442784,58.70646766169154
4857c3,xmm0,119356,7690,masked,,,,1,0,0.899173,38.308457711442784,58.70646766169154
48019e,rdx,119356,7690,crash,,,,0,1,0.899173,37.81094527363184,59.20398009950249
47ff83,rcx,120325,5949,crash,,,,0,1,0.906561,37.81094527363184,59.20398009950249
426d17,rax,121680,11838,crash,,,,0,1,0.916893,37.81094527363184,59.20398009950249
461e90,xmm0,121964,10495,crash,,,,0,1,0.919058,38.308457711442784,58.70646766169154
461f2d,None,122328,3024,masked,,,,1,0,0.921834,37.81094527363184,59.20398009950249
425245,rflags,122407,7615,crash,,,,0,1,0.922436,37.81094527363184,59.20398009950249
470259,rdi,123399,2329,crash,,,,0,1,0.93,37.3134328358209,59.701492537313435
480376,rflags,123426,5572,masked,,,,1,0,0.930206,37.3134328358209,59.701492537313435
42989a,rsi,123919,13971,masked,,,,1,0,0.933965,37.3134328358209,59.20398009950249
46fd20,rbp,125455,12424,masked,,,,1,0,0.945676,37.81094527363184,58.70646766169154
424d9e,rflags,125560,4537,masked,,,,1,0,0.946477,38.308457711442784,58.208955223880594
461f0b,rsp,126010,7654,crash,,,,0,1,0.949908,37.81094527363184,58.70646766169154
4115d2,rsp,126477,2526,crash,,,,0,1,0.953469,37.81094527363184,58.70646766169154
4576ec,rsp,127517,6481,crash,,,,0,1,0.961399,37.81094527363184,58.208955223880594
461f48,rflags,127656,5686,masked,,,,1,0,0.962459,38.308457711442784,57.711442786069654
4572bb,rsp,128372,13940,crash,,,,0,1,0.967918,38.308457711442784,57.711442786069654
461f41,xmm2,128377,4276,masked,,,,1,0,0.967956,38.308457711442784,57.711442786069654
48019e,r8,128578,6218,crash,,,,0,1,0.969489,38.80597014925373,57.21393034825871
480360,rflags,128752,4802,masked,,,,1,0,0.970815,38.80597014925373,57.21393034825871
411a1a,rflags,129957,8347,masked,,,,1,0,0.980003,38.80597014925373,57.21393034825871
47013e,rflags,131780,14741,masked,,,,1,0,0.993903,38.80597014925373,57.21393034825871
461f1b,rcx,132767,2138,masked,,,,1,0,1.001429,38.80597014925373,57.21393034825871
484eb0,rax,133224,14477,masked,,,,1,0,1.004913,39.30348258706468,56.71641791044776
426a5c,rflags,133712,14370,crash,,,,0,1,1.008634,39.80099502487562,56.21890547263681
457724,rsp,133769,13506,crash,,,,0,1,1.009069,40.298507462686565,55.72139303482587
46fcf1,rsi,134142,12360,masked,,,,1,0,1.011913,40.79601990049751,55.223880597014926
461faf,r8,134606,12621,masked,,,,1,0,1.015451,40.79601990049751,55.223880597014926
484f7a,xmm0,136356,5099,crash,,,,0,1,1.028794,41.29353233830846,54.72636815920398
470314,xmm0,136993,4401,crash,,,,0,1,1.033651,41.29353233830846,54.72636815920398
4287d4,rflags,137293,10898,crash,,,,0,1,1.035938,40.79601990049751,55.223880597014926
46fcfe,rflags,138157,3489,masked,,,,1,0,1.042526,40.298507462686565,55.72139303482587
49163a,rax,138362,1264,masked,,,,1,0,1.044089,40.298507462686565,55.72139303482587
4576e8,rflags,138599,10926,masked,,,,1,0,1.045896,40.298507462686565,55.72139303482587
480376,rax,138980,2420,crash,,,,0,1,1.048801,40.298507462686565,55.72139303482587
424cc0,xmm1,139183,12856,masked,,,,1,0,1.050349,39.80099502487562,56.21890547263681
4115db,rflags,139775,2260,crash,,,,0,1,1.054863,39.30348258706468,56.71641791044776
48036a,rflags,141456,2089,crash,,,,0,1,1.06768,39.80099502487562,56.21890547263681
484f37,xmm1,141514,12164,crash,,,,0,1,1.068123,39.80099502487562,56.21890547263681
4801a6,r9,143363,3167,crash,,,,0,1,1.082221,40.298507462686565,55.72139303482587
461f45,rdx,143512,789,crash,,,,0,1,1.083357,39.80099502487562,56.21890547263681
406ff0,rdx,143958,13792,crash,,,,0,1,1.086757,39.30348258706468,56.71641791044776
404923,r10,144632,871,masked,,,,1,0,1.091897,39.30348258706468,56.71641791044776
4266b7,rdx,144974,4890,masked,,,,1,0,1.094504,38.80597014925373,57.21393034825871
457921,rax,145545,9505,crash,,,,0,1,1.098858,39.30348258706468,56.71641791044776
461f38,rax,145708,1179,masked,,,,1,0,1.100101,39.30348258706468,56.71641791044776
457270,xmm0,145721,9965,masked,,,,1,0,1.1002,38.80597014925373,57.21393034825871
49256d,rbx,146463,1753,masked,,,,1,0,1.105857,39.30348258706468,56.71641791044776
480344,rflags,146529,2640,masked,,,,1,0,1.106361,39.80099502487562,56.21890547263681
4702fb,rflags,146751,3284,crash,,,,0,1,1.108053,39.30348258706468,56.71641791044776
47026c,rbx,148614,500,crash,,,,0,1,1.122258,38.80597014925373,57.21393034825871
457275,rsp,149086,14172,crash,,,,0,1,1.125857,38.80597014925373,57.21393034825871
4702e9,rflags,149274,11123,crash,,,,0,1,1.127291,39.30348258706468,56.71641791044776
480194,rbx,149330,10459,crash,,,,0,1,1.127718,39.80099502487562,56.71641791044776
404768,rcx,149629,13077,crash,,,,0,1,1.129997,39.30348258706468,57.21393034825871
47ff80,r12,149912,11513,crash,,,,0,1,1.132155,38.80597014925373,57.711442786069654
461e90,rcx,150467,11221,masked,,,,1,0,1.136387,38.80597014925373,57.711442786069654
461e90,rcx,150550,10223,crash,,,,0,1,1.13702,38.308457711442784,58.208955223880594
470291,rsp,150932,9402,masked,,,,1,0,1.139933,37.81094527363184,58.70646766169154
461f41,r8,150966,8626,crash,,,,0,1,1.140192,38.308457711442784,58.208955223880594
47e5e7,rbx,151342,10922,masked,,,,1,0,1.143059,38.308457711442784,58.70646766169154
480358,rdx,151455,3757,masked,,,,1,0,1.14392,37.81094527363184,59.20398009950249
480364,xmm0,151818,14272,crash,,,,0,1,1.146688,37.81094527363184,59.20398009950249
47f0e2,rsp,151906,11657,crash,,,,0,1,1.147359,37.3134328358209,59.701492537313435
46fcfe,rflags,151953,4841,crash,,,,0,1,1.147717,37.81094527363184,59.20398009950249
47e7ce,rdx,152141,8866,crash,,,,0,1,1.149151,38.308457711442784,58.70646766169154
461e90,xmm1,152997,5651,masked,,,,1,0,1.155678,38.308457711442784,58.70646766169154
41185a,rcx,154253,5283,masked,,,,1,0,1.165254,38.80597014925373,58.70646766169154
49256d,xmm1,154362,5160,sdc,,,,0,0,1.166085,39.30348258706468,58.208955223880594
426d05,xmm1,155151,10109,masked,,,,1,0,1.172101,39.30348258706468,58.208955223880594
461f3d,rsi,155164,1163,crash,,,,0,1,1.172201,39.80099502487562,57.711442786069654
485842,rflags,155421,7135,crash,,,,0,1,1.17416,39.80099502487562,57.711442786069654
470267,xmm0,155633,5310,masked,,,,1,0,1.175777,39.30348258706468,58.208955223880594
470120,rdi,156871,6782,crash,,,,0,1,1.185216,39.80099502487562,57.711442786069654
46fced,rdx,157341,13108,crash,,,,0,1,1.1888,39.80099502487562,57.711442786069654
4251e9,rax,159429,4498,crash,,,,0,1,1.20472,40.298507462686565,57.21393034825871
41185e,rcx,160581,6611,masked,,,,1,0,1.213504,40.298507462686565,57.21393034825871
461f48,rdx,161505,1633,crash,,,,0,1,1.220549,40.79601990049751,56.71641791044776
47ff80,rdx,161593,7928,crash,,,,0,1,1.22122,40.79601990049751,56.71641791044776
411530,rflags,161840,5988,crash,,,,0,1,1.223103,40.298507462686565,57.21393034825871
46185c,r13,161941,2082,masked,,,,1,0,1.223874,40.79601990049751,56.71641791044776
4572d0,rcx,162998,10234,masked,,,,1,0,1.231933,41.29353233830846,56.21890547263681
485801,xmm2,163170,5435,crash,,,,0,1,1.233244,40.79601990049751,56.71641791044776
461e90,rax,164336,14461,masked,,,,1,0,1.242135,40.79601990049751,56.71641791044776
470136,r10,164650,8479,masked,,,,1,0,1.244529,40.79601990049751,56.71641791044776
47229b,rax,166072,9059,crash,,,,0,1,1.255371,40.79601990049751,56.71641791044776
47ff80,rsp,166256,2740,masked,,,,1,0,1.256774,40.79601990049751,56.71641791044776
41185e,rdx,166295,1650,masked,,,,1,0,1.257072,40.79601990049751,56.71641791044776
